match_id,team,attack_mean,defense_mean,magic_mean,difficulty_mean,primary_role_Assassin_sum,primary_role_Fighter_sum,primary_role_Mage_sum,primary_role_Marksman_sum,primary_role_Support_sum,primary_role_Tank_sum,game_duration,win
NA1_5213477648,2,5.4,3.4,6.6,6.2,1,1,2,1,0,0,1347.0,True
NA1_5213479880,1,6.0,4.4,4.8,6.0,1,1,0,2,1,0,1253.0,False
NA1_5213479880,2,4.4,3.4,7.8,5.0,0,0,2,1,2,0,1253.0,True
NA1_5213480311,1,5.0,3.4,5.6,5.6,1,1,1,1,1,0,1349.0,False
NA1_5213480311,2,6.2,4.6,5.2,6.4,0,2,0,2,1,0,1349.0,True
NA1_5213481539,1,5.4,1.8,4.4,6.6,0,1,3,1,0,0,1039.0,True
NA1_5213481539,2,6.4,5.2,4.2,4.0,0,3,1,1,0,0,1039.0,False
NA1_5213482835,1,5.0,4.2,5.6,7.8,0,1,1,1,1,1,1208.0,False
NA1_5213482835,2,3.8,4.6,6.6,4.8,0,0,2,2,0,1,1208.0,True
NA1_5213483344,1,4.8,3.2,7.2,4.2,0,2,2,0,1,0,1133.0,True
NA1_5213483344,2,6.6,5.0,5.4,6.8,1,2,1,0,0,1,1133.0,False
NA1_5213488834,1,7.4,5.2,2.8,5.2,0,3,0,1,0,1,816.0,False
NA1_5213488834,2,6.4,4.8,4.0,4.2,0,1,0,2,1,1,816.0,True
NA1_5213489571,1,5.0,4.0,5.8,6.0,1,1,1,1,1,0,960.0,True
NA1_5213489571,2,7.2,4.2,2.8,5.0,0,1,0,3,0,1,960.0,False
NA1_5213490977,1,8.0,3.6,4.6,4.6,1,2,0,2,0,0,1504.0,False
NA1_5213490977,2,5.2,3.2,6.4,7.6,0,1,1,2,1,0,1504.0,True
NA1_5213492092,1,4.8,5.2,5.4,5.0,1,2,1,0,0,1,594.0,False
NA1_5213492092,2,5.8,4.0,5.6,6.2,0,0,2,2,1,0,594.0,True
NA1_5213492315,1,5.8,4.6,4.6,6.4,0,1,1,2,0,1,865.0,False
NA1_5213492315,2,5.2,4.6,6.6,5.4,1,2,1,0,1,0,865.0,True
NA1_5213494096,1,4.6,3.2,7.0,5.0,0,1,3,1,0,0,822.0,True
NA1_5213494096,2,5.6,3.0,5.8,4.8,0,1,2,2,0,0,822.0,False
NA1_5213496025,1,5.2,5.6,5.0,4.4,1,0,1,1,0,2,608.0,False
NA1_5213496025,2,5.4,4.4,5.0,5.6,1,0,2,1,0,1,608.0,True
NA1_5213497541,1,4.6,4.6,6.2,5.4,0,1,3,1,0,0,1438.0,True
NA1_5213497541,2,3.2,4.8,5.4,4.2,0,1,3,0,0,1,1438.0,False
NA1_5213503292,1,5.2,4.6,5.4,5.0,0,1,1,1,2,0,1520.0,False
NA1_5213503292,2,6.2,3.4,4.6,4.6,1,0,2,2,0,0,1520.0,True
NA1_5213503471,1,6.0,4.2,5.0,5.4,1,2,1,1,0,0,1038.0,True
NA1_5213503471,2,4.6,4.6,6.4,5.6,0,0,2,1,2,0,1038.0,False
NA1_5213504759,1,6.8,2.6,5.0,7.8,0,1,2,2,0,0,1030.0,True
NA1_5213504759,2,6.2,4.4,5.2,6.0,1,1,1,2,0,0,1030.0,False
NA1_5213505095,1,3.6,4.2,7.0,7.0,1,0,2,1,0,1,1276.0,True
NA1_5213505095,2,6.8,3.0,4.4,8.0,2,0,1,1,1,0,1276.0,False
NA1_5213506292,1,4.4,3.2,4.6,4.2,0,2,2,0,1,0,996.0,False
NA1_5213506292,2,6.8,3.2,4.4,6.8,1,0,1,2,1,0,996.0,True
NA1_5213507934,1,5.0,3.2,6.0,5.0,0,1,1,1,2,0,1167.0,False
NA1_5213507934,2,6.0,5.2,5.4,5.2,0,0,1,2,0,2,1167.0,True
NA1_5213508507,1,6.2,3.0,5.8,5.4,0,1,1,2,1,0,648.0,True
NA1_5213508507,2,4.4,5.4,5.8,5.4,1,2,2,0,0,0,648.0,False
NA1_5213509042,1,5.8,3.0,6.4,6.2,1,1,1,2,0,0,1288.0,False
NA1_5213509042,2,3.8,4.6,7.2,5.4,0,0,3,1,0,1,1288.0,True
NA1_5213511236,1,3.2,5.4,6.2,4.2,0,1,2,0,1,1,1405.0,True
NA1_5213511236,2,5.2,3.8,5.8,4.8,0,2,2,1,0,0,1405.0,False
NA1_5213512434,1,3.8,3.6,7.6,5.8,0,0,3,1,1,0,1378.0,True
NA1_5213512434,2,5.6,4.4,4.8,6.4,0,0,1,3,0,1,1378.0,False
NA1_5213518010,1,4.8,4.0,4.0,4.6,0,1,2,1,0,1,1233.0,True
NA1_5213518010,2,6.8,5.0,3.4,3.8,0,2,0,2,0,1,1233.0,False
NA1_5213519420,1,4.0,4.2,7.6,4.4,0,1,2,1,0,1,1360.0,True
NA1_5213519420,2,4.8,4.6,6.4,5.2,0,1,1,1,1,1,1360.0,False
NA1_5213519710,1,3.6,3.8,7.4,4.6,0,0,3,1,0,1,1778.0,True
NA1_5213519710,2,4.6,4.6,6.8,4.4,0,0,1,2,1,1,1778.0,False
NA1_5213526707,1,5.4,4.8,5.6,6.4,0,0,2,2,0,1,533.0,True
NA1_5213526707,2,5.0,5.8,5.2,3.8,0,2,0,0,2,1,533.0,False
NA1_5213527968,1,6.4,3.8,6.2,6.4,2,2,1,0,0,0,994.0,False
NA1_5213527968,2,6.4,3.6,4.2,5.4,1,1,1,2,0,0,994.0,True
NA1_5213529909,1,5.4,4.4,6.0,6.2,0,1,0,2,2,0,857.0,True
NA1_5213529909,2,4.0,6.0,6.2,5.0,1,0,1,1,1,1,857.0,False
NA1_5213532900,1,6.0,3.8,5.8,6.4,2,1,0,1,1,0,1384.0,True
NA1_5213532900,2,4.8,4.4,5.4,6.6,0,0,2,2,0,1,1384.0,False
NA1_5213538083,1,5.0,5.0,6.0,7.2,1,2,1,0,1,0,1842.0,False
NA1_5213538083,2,5.6,5.0,5.8,5.0,0,1,1,1,1,1,1842.0,True
NA1_5213540850,1,3.2,4.0,7.8,5.0,0,2,3,0,0,0,1406.0,False
NA1_5213540850,2,4.0,3.4,5.4,4.8,0,1,3,0,1,0,1406.0,True
NA1_5213542210,1,6.0,4.0,5.0,6.2,1,0,0,2,1,1,1179.0,False
NA1_5213542210,2,6.0,5.0,5.8,4.8,0,1,1,1,1,1,1179.0,True
NA1_5213543100,1,6.2,5.6,4.2,5.6,1,2,0,0,1,1,1469.0,True
NA1_5213543100,2,2.8,2.4,5.6,4.0,0,0,3,1,1,0,1469.0,False
NA1_5213544176,1,5.4,5.2,3.8,6.6,0,0,1,2,0,2,1648.0,True
NA1_5213544176,2,4.8,4.0,7.2,5.2,0,1,1,1,1,1,1648.0,False
NA1_5213544446,1,7.2,3.2,4.6,7.0,0,1,1,2,1,0,1153.0,True
NA1_5213544446,2,4.0,6.4,6.8,6.4,0,1,1,1,1,1,1153.0,False
NA1_5213545072,1,5.8,4.8,5.6,7.4,1,2,1,1,0,0,907.0,False
NA1_5213545072,2,6.2,5.0,4.2,5.4,0,0,0,3,1,1,907.0,True
NA1_5213547869,1,5.0,2.8,4.0,6.0,1,0,0,2,1,1,1396.0,True
NA1_5213547869,2,5.2,5.0,5.0,6.4,2,1,1,0,0,1,1396.0,False
NA1_5213550486,1,3.6,4.2,7.0,6.0,0,0,3,1,0,1,1693.0,True
NA1_5213550486,2,5.4,4.6,5.2,6.0,0,0,2,2,0,1,1693.0,False
NA1_5213554536,1,6.2,3.8,5.6,5.2,0,2,1,1,1,0,846.0,False
NA1_5213554536,2,4.6,5.2,6.4,6.0,1,1,1,1,0,1,846.0,True
NA1_5213555159,1,5.8,2.8,3.6,5.2,1,1,0,1,1,1,1393.0,False
NA1_5213555159,2,4.6,3.2,7.0,6.0,0,1,3,1,0,0,1393.0,True
NA1_5213556607,1,5.2,4.0,5.0,5.0,0,2,0,2,0,1,1150.0,True
NA1_5213556607,2,6.4,4.8,5.0,5.0,1,1,1,1,0,1,1150.0,False
NA1_5213557915,1,6.6,4.0,4.6,5.4,0,2,1,1,1,0,1354.0,False
NA1_5213557915,2,7.4,4.0,5.6,5.6,1,2,0,1,1,0,1354.0,True
NA1_5213563001,1,4.4,3.8,5.8,6.6,0,0,1,2,1,1,541.0,True
NA1_5213563001,2,6.0,2.8,3.8,3.8,0,1,1,2,1,0,541.0,False
NA1_5213563503,1,4.8,5.2,5.0,5.4,0,1,1,1,1,1,1823.0,True
NA1_5213563503,2,3.2,4.8,6.6,5.4,0,0,3,1,0,1,1823.0,False
NA1_5213564202,1,6.4,5.2,3.8,5.8,0,2,1,1,0,1,836.0,True
NA1_5213564202,2,6.0,4.6,5.2,4.6,0,1,1,2,1,0,836.0,False
NA1_5213569411,1,3.0,4.2,7.4,6.4,1,1,1,0,1,1,1175.0,False
NA1_5213569411,2,5.0,2.0,1.2,3.0,0,1,1,2,1,0,1175.0,True
NA1_5213575410,1,5.8,2.8,7.0,6.4,1,0,2,2,0,0,1357.0,False
NA1_5213575410,2,6.8,5.0,4.8,4.6,1,1,0,2,0,1,1357.0,True
NA1_5213577539,1,5.8,4.0,6.6,6.0,1,2,1,1,0,0,1191.0,True
NA1_5213577539,2,5.4,3.8,6.4,6.6,1,0,2,1,0,1,1191.0,False
NA1_5213578646,1,4.0,5.6,6.4,4.6,0,1,2,0,1,1,1594.0,True
NA1_5213578646,2,5.0,5.0,5.6,4.6,0,0,1,2,0,2,1594.0,False
NA1_5213584082,1,3.6,3.8,7.0,7.0,0,1,2,1,1,0,1607.0,True
NA1_5213584082,2,3.8,4.4,7.0,5.2,0,0,2,1,1,1,1607.0,False
NA1_5213584467,1,6.8,5.2,3.4,4.2,0,1,0,2,0,2,800.0,False
NA1_5213584467,2,5.4,5.0,4.8,6.2,1,1,1,1,0,1,800.0,True
NA1_5213589087,1,6.0,3.8,4.8,4.6,0,2,1,1,1,0,1585.0,True
NA1_5213589087,2,5.6,2.4,6.4,4.6,0,0,2,3,0,0,1585.0,False
NA1_5213589703,1,5.0,6.6,5.6,4.4,0,2,2,0,0,1,1024.0,True
NA1_5213589703,2,5.4,3.8,6.4,5.6,0,0,2,2,0,1,1024.0,False
NA1_5213593037,1,4.6,6.0,5.2,6.4,1,3,0,0,0,1,1424.0,False
NA1_5213593037,2,6.6,4.2,4.2,6.6,0,2,1,1,1,0,1424.0,True
NA1_5213593729,1,3.6,3.0,4.4,5.0,0,1,1,1,1,1,1197.0,False
NA1_5213593729,2,5.0,2.2,7.8,5.6,0,0,3,1,1,0,1197.0,True
NA1_5213594720,1,3.8,5.2,6.4,6.4,0,1,2,0,1,1,1313.0,False
NA1_5213594720,2,3.2,3.6,7.0,6.2,1,0,3,1,0,0,1313.0,True
NA1_5213596560,1,3.4,3.4,5.6,5.6,0,1,3,0,1,0,1314.0,False
NA1_5213596560,2,5.2,4.4,6.0,4.6,0,1,2,1,0,1,1314.0,True
NA1_5213597011,1,6.4,4.0,4.8,5.4,0,2,1,1,0,1,1445.0,True
NA1_5213597011,2,4.8,5.2,5.2,5.2,0,0,1,2,1,1,1445.0,False
NA1_5213600756,1,5.4,4.6,5.0,5.0,0,2,1,1,1,0,1386.0,False
NA1_5213600756,2,6.2,4.0,5.0,6.0,0,1,1,1,1,1,1386.0,True
NA1_5213603814,1,6.4,3.8,5.0,7.2,1,1,0,2,0,1,1528.0,False
NA1_5213603814,2,4.8,4.8,6.2,5.0,0,2,2,1,0,0,1528.0,True
NA1_5213604604,1,5.8,4.8,4.8,6.0,2,1,1,0,1,0,1414.0,False
NA1_5213604604,2,2.8,3.8,8.4,5.8,0,0,4,1,0,0,1414.0,True
NA1_5213605166,1,3.2,4.0,7.8,6.4,1,0,4,0,0,0,1257.0,False
NA1_5213605166,2,4.2,5.2,7.2,7.4,2,0,1,0,1,1,1257.0,True
NA1_5213605968,1,4.2,4.8,7.0,6.2,1,1,2,0,0,1,597.0,False
NA1_5213605968,2,7.2,3.0,4.8,7.2,1,1,1,2,0,0,597.0,True
NA1_5213606823,1,4.4,6.2,6.2,5.0,0,0,0,1,3,1,1423.0,True
NA1_5213606823,2,4.0,3.8,7.6,5.6,0,1,3,1,0,0,1423.0,False
NA1_5213609600,1,5.4,3.0,4.8,5.6,1,1,2,1,0,0,1140.0,True
NA1_5213609600,2,4.0,4.0,3.4,3.4,0,0,1,3,0,1,1140.0,False
NA1_5213612779,1,4.2,3.6,3.8,5.0,0,0,1,3,0,1,1390.0,True
NA1_5213612779,2,7.2,4.4,4.2,6.0,1,1,1,2,0,0,1390.0,False
NA1_5213614558,1,5.6,4.2,4.8,7.2,1,1,1,0,1,1,1195.0,False
NA1_5213614558,2,4.0,3.8,6.8,6.4,0,0,3,1,0,1,1195.0,True
NA1_5213620500,1,4.0,3.8,6.8,7.0,1,1,2,0,1,0,1426.0,True
NA1_5213620500,2,6.2,4.0,5.0,5.8,0,1,0,2,1,1,1426.0,False
NA1_5213629451,1,7.4,3.8,5.8,5.6,0,3,1,1,0,0,713.0,True
NA1_5213629451,2,5.2,5.2,4.8,6.4,1,2,1,0,0,1,713.0,False
NA1_5213631906,1,7.0,4.6,5.2,6.4,2,1,0,0,1,1,1607.0,True
NA1_5213631906,2,5.2,6.4,5.4,6.0,0,1,1,0,0,3,1607.0,False
NA1_5213634651,1,5.8,4.2,5.0,6.0,0,0,1,2,1,1,1374.0,True
NA1_5213634651,2,4.4,3.4,7.4,7.8,0,1,4,0,0,0,1374.0,False
NA1_5213637961,1,4.2,5.0,6.2,5.4,0,1,2,0,0,2,1121.0,True
NA1_5213637961,2,4.2,5.0,6.0,5.6,0,0,1,1,2,1,1121.0,False
NA1_5213638033,1,6.8,6.0,4.2,5.2,1,1,0,1,0,2,1423.0,True
NA1_5213638033,2,5.6,4.8,5.6,5.4,0,1,1,1,1,1,1423.0,False
NA1_5213639188,1,4.2,4.2,3.6,4.2,0,1,1,1,1,1,833.0,False
NA1_5213639188,2,4.8,5.0,5.6,4.8,0,1,2,1,1,0,833.0,True
NA1_5213640230,1,6.0,5.2,5.4,8.0,1,1,1,1,0,1,1014.0,True
NA1_5213640230,2,5.2,4.4,5.6,5.8,0,2,0,1,2,0,1014.0,False
NA1_5213640813,1,4.0,4.8,3.4,3.4,0,2,2,0,0,1,1622.0,False
NA1_5213640813,2,4.4,4.8,6.6,5.0,0,0,3,2,0,0,1622.0,True
NA1_5213643112,1,5.2,4.8,5.6,5.8,0,0,1,2,0,2,880.0,False
NA1_5213643112,2,3.8,4.0,4.6,4.8,1,2,1,0,1,0,880.0,True
NA1_5213643236,1,6.4,4.4,3.8,4.6,0,2,0,3,0,0,1496.0,False
NA1_5213643236,2,5.2,4.4,6.0,5.2,0,0,1,2,1,1,1496.0,True
NA1_5213647361,1,3.8,5.0,7.0,5.6,1,0,2,1,0,1,1203.0,True
NA1_5213647361,2,4.8,4.4,6.0,7.6,0,1,2,1,1,0,1203.0,False
NA1_5213654408,1,5.4,3.6,7.0,7.4,1,2,2,0,0,0,1353.0,True
NA1_5213654408,2,4.8,4.2,6.2,6.6,2,0,1,1,0,1,1353.0,False
NA1_5213654709,1,4.6,6.0,5.8,4.6,1,0,1,0,1,2,1213.0,False
NA1_5213654709,2,6.0,5.0,4.6,6.0,0,0,0,2,1,2,1213.0,True
NA1_5213656019,1,4.6,4.6,6.2,5.8,0,2,3,0,0,0,1616.0,False
NA1_5213656019,2,3.6,3.8,7.2,6.2,0,0,3,1,0,1,1616.0,True
NA1_5213657234,1,4.4,3.2,4.2,3.6,1,0,1,2,1,0,493.0,True
NA1_5213657234,2,5.0,4.2,6.0,5.8,0,1,1,2,1,0,493.0,False
NA1_5213659598,1,1.8,3.8,6.0,5.0,0,0,4,0,1,0,1125.0,True
NA1_5213659598,2,7.2,3.6,4.6,5.2,0,1,1,3,0,0,1125.0,False
NA1_5213664150,1,5.4,5.2,6.4,7.0,2,1,1,0,1,0,789.0,True
NA1_5213664150,2,6.4,4.6,5.8,4.8,0,2,1,1,0,1,789.0,False
NA1_5213666990,1,5.6,3.6,6.2,5.8,0,0,2,2,1,0,730.0,False
NA1_5213666990,2,6.4,5.6,4.2,5.2,0,2,1,1,0,1,730.0,True
NA1_5213667412,1,4.6,2.8,6.8,6.2,1,0,3,1,0,0,1498.0,False
NA1_5213667412,2,5.0,4.0,6.4,5.4,0,1,2,0,2,0,1498.0,True
NA1_5213674651,1,4.6,3.8,6.2,7.4,1,2,1,0,1,0,906.0,True
NA1_5213674651,2,5.2,4.6,5.8,6.2,0,1,1,1,1,1,906.0,False
NA1_5213676465,1,3.8,4.4,6.4,5.6,0,1,1,1,1,1,1249.0,True
NA1_5213676465,2,5.0,5.4,6.8,4.8,0,2,1,0,1,1,1249.0,False
NA1_5213678774,1,5.8,4.8,5.8,5.2,0,1,1,2,0,1,901.0,False
NA1_5213678774,2,5.2,4.8,5.6,6.2,1,1,1,1,0,1,901.0,True
NA1_5213680903,1,6.6,3.8,4.4,4.6,1,0,1,2,0,1,994.0,False
NA1_5213680903,2,6.0,4.0,5.2,7.2,1,1,1,1,1,0,994.0,True
NA1_5213687006,1,3.2,3.2,5.6,4.4,0,1,2,1,1,0,1591.0,True
NA1_5213687006,2,5.6,3.6,6.2,6.2,1,1,2,1,0,0,1591.0,False
NA1_5213687725,1,5.8,5.0,4.4,4.4,0,1,1,2,0,1,1629.0,True
NA1_5213687725,2,5.2,3.6,6.2,7.2,0,2,2,1,0,0,1629.0,False
NA1_5213688502,1,6.6,3.0,5.2,5.4,1,1,1,2,0,0,1783.0,False
NA1_5213688502,2,5.6,4.4,6.4,5.8,1,1,2,1,0,0,1783.0,True
NA1_5213689765,1,4.6,4.4,6.4,6.2,2,0,1,1,0,1,1730.0,False
NA1_5213689765,2,5.6,3.8,5.6,6.2,0,0,2,2,0,1,1730.0,True
NA1_5213692019,1,5.4,6.8,5.2,5.4,0,1,0,0,1,3,1642.0,True
NA1_5213692019,2,6.6,4.6,5.4,4.2,0,1,1,2,0,1,1642.0,False
NA1_5213694236,1,7.4,3.8,4.4,4.6,0,1,1,2,1,0,1147.0,False
NA1_5213694236,2,6.2,3.6,5.8,3.4,0,1,2,2,0,0,1147.0,True
NA1_5213694929,1,5.6,4.0,6.0,5.2,0,2,2,0,1,0,1327.0,True
NA1_5213694929,2,5.4,4.0,6.0,5.8,0,1,2,2,0,0,1327.0,False
NA1_5213696505,1,5.8,5.4,5.6,5.4,1,1,0,1,1,1,1289.0,True
NA1_5213696505,2,3.6,5.4,7.6,4.6,1,1,1,0,1,1,1289.0,False
NA1_5213697183,1,5.8,2.6,6.8,6.0,0,0,2,2,1,0,1620.0,True
NA1_5213697183,2,3.2,3.8,8.0,5.2,0,0,3,0,2,0,1620.0,False
NA1_5213702254,1,6.8,5.0,4.8,5.2,0,1,1,2,0,1,1430.0,True
NA1_5213702254,2,6.6,4.4,4.8,6.6,1,1,0,1,1,1,1430.0,False
NA1_5213702499,1,5.4,2.6,6.6,5.0,0,0,2,3,0,0,1693.0,False
NA1_5213702499,2,5.8,3.0,4.6,4.4,0,0,1,2,2,0,1693.0,True
NA1_5213708971,1,3.2,4.2,5.6,6.2,1,0,2,0,1,1,548.0,False
NA1_5213708971,2,5.0,3.6,5.2,6.8,0,1,2,1,1,0,548.0,True
NA1_5213709549,1,5.4,4.6,6.6,5.8,1,1,1,2,0,0,1346.0,False
NA1_5213709549,2,5.6,3.2,5.4,4.4,0,1,1,2,1,0,1346.0,True
NA1_5213709784,1,5.2,5.6,5.0,5.6,1,0,0,1,2,1,1014.0,False
NA1_5213709784,2,6.8,5.4,3.2,5.4,1,1,1,1,0,1,1014.0,True
NA1_5213710881,1,4.4,5.4,6.4,6.6,1,2,1,0,0,1,1262.0,False
NA1_5213710881,2,5.2,3.8,6.2,6.0,0,2,3,0,0,0,1262.0,True
NA1_5213714535,1,5.8,2.4,6.8,6.4,1,0,1,3,0,0,1195.0,True
NA1_5213714535,2,5.2,3.0,4.2,4.2,0,1,2,1,1,0,1195.0,False
NA1_5213716898,1,6.2,4.2,4.8,6.4,1,1,0,2,1,0,562.0,True
NA1_5213716898,2,5.0,5.2,5.2,4.6,0,0,1,2,1,1,562.0,False
NA1_5213720256,1,5.4,5.4,4.4,5.4,1,1,1,1,1,0,1216.0,False
NA1_5213720256,2,6.8,3.2,5.2,6.0,1,1,1,2,0,0,1216.0,True
NA1_5213721780,1,5.6,4.2,4.4,5.2,1,1,1,2,0,0,876.0,False
NA1_5213721780,2,5.4,4.0,5.2,5.6,0,0,0,1,4,0,876.0,True
NA1_5213723092,1,4.0,4.6,7.2,4.8,0,0,3,1,0,1,836.0,False
NA1_5213723092,2,3.0,5.2,4.6,4.4,0,1,2,0,1,1,836.0,True
NA1_5213732581,1,5.4,4.8,4.6,5.4,0,0,1,3,1,0,873.0,False
NA1_5213732581,2,5.8,4.8,5.4,4.6,0,1,1,2,0,1,873.0,True
NA1_5213733578,1,5.0,3.6,6.0,4.2,0,1,2,1,1,0,991.0,True
NA1_5213733578,2,3.0,3.4,4.6,4.0,0,0,1,1,2,1,991.0,False
NA1_5213743892,1,4.6,2.8,5.4,5.0,1,0,1,2,1,0,1781.0,True
NA1_5213743892,2,5.2,4.0,6.6,7.4,2,1,0,0,1,1,1781.0,False
NA1_5213754967,1,5.8,2.6,3.2,3.6,0,2,1,2,0,0,1559.0,True
NA1_5213754967,2,5.0,4.0,6.0,5.4,2,1,2,0,0,0,1559.0,False
NA1_5213770779,1,4.8,4.2,6.0,5.6,0,2,1,1,1,0,1068.0,True
NA1_5213770779,2,4.0,3.6,6.2,5.6,1,1,2,0,0,1,1068.0,False
NA1_5213782891,1,4.2,4.2,4.2,4.8,1,2,0,1,1,0,1429.0,False
NA1_5213782891,2,7.0,3.8,4.8,3.6,1,1,2,1,0,0,1429.0,True
NA1_5213794441,1,5.4,4.2,4.8,6.6,1,1,0,1,2,0,1443.0,False
NA1_5213794441,2,2.4,4.0,8.0,6.2,1,1,2,0,1,0,1443.0,True
NA1_5213796624,1,5.0,5.0,5.8,6.2,1,1,1,0,0,2,1259.0,True
NA1_5213796624,2,3.4,3.6,7.4,6.8,0,1,3,1,0,0,1259.0,False
NA1_5213810274,1,3.4,4.0,7.6,5.4,1,0,2,1,1,0,1657.0,True
NA1_5213810274,2,7.6,3.4,3.6,6.4,1,1,1,2,0,0,1657.0,False
NA1_5213815821,1,6.4,3.0,5.0,5.8,0,0,2,3,0,0,960.0,True
NA1_5213815821,2,5.6,3.8,7.0,7.4,1,0,2,0,2,0,960.0,False
NA1_5213821815,1,4.4,5.6,6.0,6.2,0,1,2,0,1,1,1257.0,True
NA1_5213821815,2,7.8,5.6,2.2,4.2,1,2,0,1,0,1,1257.0,False
NA1_5213823086,1,6.2,4.2,5.2,5.4,0,1,1,2,1,0,1110.0,True
NA1_5213823086,2,6.6,4.0,5.0,5.4,1,1,1,1,0,1,1110.0,False
NA1_5213826018,1,5.4,4.4,5.4,6.0,0,1,2,1,1,0,1591.0,False
NA1_5213826018,2,4.8,3.4,6.2,6.0,1,1,2,1,0,0,1591.0,True
NA1_5213826320,1,3.2,5.0,7.4,6.4,1,0,2,0,0,2,1236.0,False
NA1_5213826320,2,3.6,6.0,6.4,5.6,0,0,2,0,0,3,1236.0,True
NA1_5213831889,1,5.8,4.0,5.8,5.2,0,2,2,1,0,0,1602.0,False
NA1_5213831889,2,5.2,4.4,5.8,4.6,1,0,1,1,1,1,1602.0,True
NA1_5213833402,1,5.6,3.6,2.6,3.4,1,0,0,2,1,1,1124.0,True
NA1_5213833402,2,4.6,4.2,6.6,6.0,0,0,2,1,1,1,1124.0,False
NA1_5213834239,1,3.6,4.4,6.6,5.8,0,1,4,0,0,0,1321.0,True
NA1_5213834239,2,2.4,2.6,7.0,6.2,2,0,2,1,0,0,1321.0,False
NA1_5213834547,1,5.4,3.6,6.8,7.4,0,0,3,1,0,1,815.0,True
NA1_5213834547,2,4.4,3.6,6.2,6.4,1,1,1,0,1,1,815.0,False
NA1_5213834789,1,4.2,4.0,3.0,4.0,1,2,0,0,1,1,490.0,False
NA1_5213834789,2,6.2,4.0,5.8,4.4,1,1,1,2,0,0,490.0,True
NA1_5213835674,1,5.8,3.6,5.0,4.8,0,2,1,2,0,0,815.0,False
NA1_5213835674,2,6.6,3.8,4.2,4.8,0,2,2,1,0,0,815.0,True
NA1_5213840989,1,5.6,4.0,5.0,3.6,0,0,1,3,0,1,1608.0,True
NA1_5213840989,2,3.8,4.6,8.2,5.4,0,0,3,0,0,2,1608.0,False
NA1_5213843789,1,4.2,4.4,6.0,3.4,0,1,1,1,1,1,1945.0,False
NA1_5213843789,2,5.8,4.4,4.4,4.2,0,0,1,3,0,1,1945.0,True
NA1_5213845297,1,3.2,5.6,7.6,5.6,2,0,2,0,0,1,1316.0,False
NA1_5213845297,2,7.2,5.2,4.6,4.8,0,2,0,2,0,1,1316.0,True
NA1_5213851698,1,5.4,4.2,6.8,5.0,0,2,2,0,0,1,1801.0,False
NA1_5213851698,2,4.8,5.2,5.2,4.4,0,1,0,1,1,2,1801.0,True
NA1_5213854153,1,5.6,3.2,7.0,6.0,0,1,2,2,0,0,820.0,False
NA1_5213854153,2,5.2,4.4,5.6,5.6,0,0,2,2,0,1,820.0,True
NA1_5213857143,1,6.2,2.6,5.6,6.8,1,0,3,1,0,0,1082.0,False
NA1_5213857143,2,4.8,4.6,7.4,5.6,0,2,3,0,0,0,1082.0,True
NA1_5213863328,1,4.8,3.8,6.0,6.4,0,1,3,0,1,0,640.0,True
NA1_5213863328,2,6.8,2.2,2.2,5.8,0,0,1,4,0,0,640.0,False
NA1_5213864282,1,5.8,3.4,5.2,5.6,3,0,2,0,0,0,1339.0,True
NA1_5213864282,2,6.0,4.6,5.2,6.4,1,0,1,2,0,1,1339.0,False
NA1_5213864543,1,8.4,3.6,3.6,6.0,1,1,0,3,0,0,1630.0,True
NA1_5213864543,2,5.8,3.2,5.8,6.4,2,0,1,1,1,0,1630.0,False
NA1_5213865702,1,5.2,5.6,4.2,4.6,0,3,0,0,1,1,902.0,True
NA1_5213865702,2,3.8,2.8,7.4,7.2,0,0,3,1,1,0,902.0,False
NA1_5213866167,1,4.6,5.4,6.0,5.2,0,0,1,2,1,1,962.0,True
NA1_5213866167,2,4.6,4.8,6.4,6.8,0,1,1,1,2,0,962.0,False
NA1_5213877566,1,3.6,3.6,6.6,7.4,1,1,3,0,0,0,1914.0,False
NA1_5213877566,2,5.6,4.6,4.2,4.6,0,0,1,3,1,0,1914.0,True
NA1_5213881904,1,5.4,4.2,6.2,5.4,1,1,0,1,1,1,1252.0,False
NA1_5213881904,2,6.6,5.4,5.2,4.8,1,0,1,1,0,2,1252.0,True
NA1_5213883994,1,5.8,3.2,5.8,7.0,1,2,1,1,0,0,1024.0,False
NA1_5213883994,2,4.4,4.6,5.8,6.2,0,1,3,0,0,1,1024.0,True
NA1_5213893296,1,2.4,5.2,7.4,5.4,0,0,3,0,1,1,1179.0,False
NA1_5213893296,2,3.0,4.8,4.0,2.6,0,1,1,1,1,1,1179.0,True
NA1_5213893306,1,6.2,2.6,5.0,7.2,0,0,2,3,0,0,848.0,True
NA1_5213893306,2,5.4,5.0,7.2,5.0,1,1,1,0,1,1,848.0,False
NA1_5213894460,1,6.4,3.8,5.2,6.4,0,2,2,1,0,0,1387.0,False
NA1_5213894460,2,6.0,4.8,4.8,6.2,1,1,0,2,0,1,1387.0,True
NA1_5213895746,1,5.4,2.6,6.0,7.8,1,0,2,1,1,0,1199.0,True
NA1_5213895746,2,5.6,4.6,6.2,5.2,0,0,1,1,1,2,1199.0,False
NA1_5213896831,1,6.6,5.2,4.4,5.6,1,2,0,1,0,1,559.0,False
NA1_5213896831,2,4.8,4.4,6.4,5.8,0,1,2,1,0,1,559.0,True
